[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitializedLexicallyBound@25f4a7d9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:48
[truffle]   rewrite UninitMsgSend(#swap:with:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:49
[truffle]   rewrite UninitializedLexicallyBound@1357a235               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:49
[truffle]   rewrite UninitMsgSend(#count)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:34
[truffle]   rewrite UninitializedLexicallyBound@4e58ba6d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Permute.ns:34
[truffle]   rewrite UninitMsgSend(#verifyResult:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitializedLexicallyBound@29a756d8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitMsgSend(#assert:equals:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Permute.ns:38
[truffle]   rewrite UninitializedLexicallyBound@296de65a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Permute.ns:38
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite CachedDispatchNode@c85e607                         |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitializedLexicallyBound@1f0770d9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite UnwrittenSlotWrite@599e1a55                        |From M CachedSlotWrite$UnwrittenSlotWrite     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Permute.ns:31
[truffle]   rewrite UninitializedLexicallyBound@73cb81d1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Permute.ns:31
[truffle]   rewrite UnwrittenSlotWrite@50ddf471                        |From M CachedSlotWrite$UnwrittenSlotWrite     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Permute.ns:32
[truffle]   rewrite UninitializedLexicallyBound@7478c70b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Permute.ns:32
[truffle]   rewrite ImplicitSend(#system)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:147
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:147
[truffle]   rewrite UninitializedLexicallyBound@5d1d3763               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:147
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: TicksPrimNodeGen level: 5
IncrementOperationNode: SOMNode.unwrapIfNecessary(eagerNode.getArgument()) instanceof IntegerLiteralNode, actual: LocalVariableReadNodeGen level: 3
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: UninitializedMessageSendNode level: 9
[truffle]   rewrite UninitMsgSend(#printAll)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:150
[truffle]   rewrite UninitializedLexicallyBound@4b56acdd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:150
[truffle]   rewrite UninitMsgSend(#print:run:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:150
[truffle]   rewrite UninitializedLexicallyBound@6ec629f                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:150
[truffle]   rewrite UninitMsgSend(#name)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:173
[truffle]   rewrite UninitializedLexicallyBound@7cc2822d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:173
[truffle]   rewrite UninitMsgSend(#println)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:173
[truffle]   rewrite UninitializedReceiverSend@228bf83e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:173
Permute: iterations=1 runtime: 7788355us
[truffle]   rewrite UninitMsgSend(#total)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:152
[truffle]   rewrite UninitializedLexicallyBound@5c4588f6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:152
[truffle]   rewrite ImplicitSend(#total:)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:152
[truffle]   rewrite UninitMsgSend(#total:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:152
[truffle]   rewrite UninitializedLexicallyBound@39d8f17b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:152
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#maxRuntime)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:159
[truffle]   rewrite UninitializedLexicallyBound@2cd4978d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:159
[truffle]   rewrite CachedDispatchNode@5c26a8d9                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedReceiverSend |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedReceiverSend@220bc90f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:145
Permute: iterations=1 runtime: 6451452us
Permute: iterations=1 runtime: 5941925us
Permute: iterations=1 runtime: 6025670us
Permute: iterations=1 runtime: 5893873us
Permute: iterations=1 runtime: 5986120us
Permute: iterations=1 runtime: 5994405us
Permute: iterations=1 runtime: 6035434us
Permute: iterations=1 runtime: 6092813us
Permute: iterations=1 runtime: 6160157us
Permute: iterations=1 runtime: 6033834us
Permute: iterations=1 runtime: 6237922us
Permute: iterations=1 runtime: 7676033us
Permute: iterations=1 runtime: 7387185us
Permute: iterations=1 runtime: 8915004us
Permute: iterations=1 runtime: 12092085us
Permute: iterations=1 runtime: 10066211us
Permute: iterations=1 runtime: 6377325us
Permute: iterations=1 runtime: 6144140us
Permute: iterations=1 runtime: 5907115us
Permute: iterations=1 runtime: 6324786us
Permute: iterations=1 runtime: 5962680us
Permute: iterations=1 runtime: 5971539us
Permute: iterations=1 runtime: 6369224us
Permute: iterations=1 runtime: 6092257us
Permute: iterations=1 runtime: 6117704us
Permute: iterations=1 runtime: 6214087us
Permute: iterations=1 runtime: 6209316us
Permute: iterations=1 runtime: 6150130us
Permute: iterations=1 runtime: 6175334us
Permute: iterations=1 runtime: 6243236us
Permute: iterations=1 runtime: 6069218us
Permute: iterations=1 runtime: 5964249us
Permute: iterations=1 runtime: 5888499us
Permute: iterations=1 runtime: 5904380us
Permute: iterations=1 runtime: 5918629us
Permute: iterations=1 runtime: 6102662us
Permute: iterations=1 runtime: 6173771us
Permute: iterations=1 runtime: 6209173us
Permute: iterations=1 runtime: 6251136us
Permute: iterations=1 runtime: 6158400us
Permute: iterations=1 runtime: 6139690us
Permute: iterations=1 runtime: 6136951us
Permute: iterations=1 runtime: 6145589us
Permute: iterations=1 runtime: 6137492us
Permute: iterations=1 runtime: 6061642us
Permute: iterations=1 runtime: 6078469us
Permute: iterations=1 runtime: 6102661us
Permute: iterations=1 runtime: 6182949us
Permute: iterations=1 runtime: 6159724us
Permute: iterations=1 runtime: 6144312us
Permute: iterations=1 runtime: 6146573us
Permute: iterations=1 runtime: 6146591us
Permute: iterations=1 runtime: 6140763us
Permute: iterations=1 runtime: 6127073us
Permute: iterations=1 runtime: 6244009us
Permute: iterations=1 runtime: 5878621us
Permute: iterations=1 runtime: 6045128us
Permute: iterations=1 runtime: 7320434us
Permute: iterations=1 runtime: 8607158us
[truffle]   rewrite UninitMsgSend(#reportBenchmark)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:112
[truffle]   rewrite UninitializedLexicallyBound@6d5b252e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:112
[truffle]   rewrite UninitMsgSend(#name)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:167
[truffle]   rewrite UninitializedLexicallyBound@65bbaff7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:167
[truffle]   rewrite UninitMsgSend(#numIterations)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:167
[truffle]   rewrite UninitializedLexicallyBound@c32a3f9                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:167
[truffle]   rewrite UninitMsgSend(#total)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitializedLexicallyBound@708d40c1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitMsgSend(#numIterations)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitializedLexicallyBound@44cb69ab               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitMsgSend(#total)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitializedLexicallyBound@7cb7b2d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:168
[truffle]   rewrite UninitMsgSend(#println)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:169
[truffle]   rewrite UninitializedReceiverSend@6583ebd6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:169
Permute: iterations=60 average: 6460388us total: 387623297us

