[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:3
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Json.ns:3
[truffle]   rewrite UninitMsgSend(#Benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:4
[truffle]   rewrite UninitializedReceiverSend@7ada574b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:4
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:31
[truffle]   rewrite UninitializedLexicallyBound@392cf8bc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:31
[truffle]   rewrite UninitMsgSend(#kernel)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:5
[truffle]   rewrite UninitializedReceiverSend@71d5a59b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:5
[truffle]   rewrite UninitMsgSend(#Array)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:5
[truffle]   rewrite UninitializedReceiverSend@62d47211                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:5
[truffle]   rewrite UninitMsgSend(#kernel)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:6
[truffle]   rewrite UninitializedReceiverSend@4a1c110f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:6
[truffle]   rewrite UninitMsgSend(#Vector)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:6
[truffle]   rewrite UninitializedReceiverSend@142bf9e8                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:6
[truffle]   rewrite ImplicitSend(#JsonLiteral)                         |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:8
[truffle]   rewrite UninitMsgSend(#JsonLiteral)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:8
[truffle]   rewrite UninitializedLexicallyBound@480e7f8b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:8
[truffle]   rewrite UninitMsgSend(#JsonValue)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:569
[truffle]   rewrite UninitializedLexicallyBound@98bd861                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:569
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:408
[truffle]   rewrite UninitializedLexicallyBound@23352436               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:408
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:8
[truffle]   rewrite UninitializedReceiverSend@689a7d01                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:8
[truffle]   rewrite UninitMsgSend(#initializer`new:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:569
[truffle]   rewrite UninitializedLexicallyBound@53d3a5be               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:569
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:569
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Json.ns:569
[truffle]   rewrite UninitializedNode(SourceSection(source=Json.ns, index=39497, length=132, characters=| value   = val.\n      public isNull  = 'null'  = val.\n      public isTrue  = 'true'  = val.\n      public isFalse = 'false' = val. |)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Json.ns:570
[truffle]   rewrite ImplicitSend(#JsonLiteral)                         |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:9
[truffle]   rewrite UninitMsgSend(#JsonLiteral)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:9
[truffle]   rewrite UninitializedLexicallyBound@4cc2775                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:9
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:9
[truffle]   rewrite UninitializedReceiverSend@e52b74e                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:9
[truffle]   rewrite CachedDispatchNode@359bb1f0                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Json.ns:569
[truffle]   rewrite UninitializedLexicallyBound@7b2b0ca8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:569
[truffle]   rewrite CachedDispatchNode@1e396b37                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Json.ns:569
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Json.ns:569
[truffle]   rewrite ImplicitSend(#JsonLiteral)                         |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:10
[truffle]   rewrite UninitMsgSend(#JsonLiteral)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:10
[truffle]   rewrite UninitializedLexicallyBound@6d367211               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:10
[truffle]   rewrite UninitMsgSend(#new:)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:10
[truffle]   rewrite UninitializedReceiverSend@4edb6d53                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:10
[truffle]   rewrite UninitializedNode(SourceSection(source=Json.ns, index=157, length=282, characters=| private Benchmark       = harness Benchmark.\n  private Array           = platform kernel Array.\n  private Vector          = platform kernel Vector.\n\n  private NULL  = JsonLiteral new: 'null'.\n  private TRUE  = JsonLiteral new: 'true'.\n  private FALSE = JsonLiteral new: 'false'.\n|)) |From M IsValueCheckNode$UninitializedNode     |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Json.ns:4
[truffle]   rewrite UninitMsgSend(#benchmarkSuite:)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:184
[truffle]   rewrite UninitializedReceiverSend@1b6ed76c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at Harness.ns:184
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:185
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitializedReceiverSend@12306f85                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:186
[truffle]   rewrite ImplicitSend(#Integer)                             |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitMsgSend(#Integer)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitializedLexicallyBound@7142965                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitMsgSend(#fromString:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:407
[truffle]   rewrite UninitializedReceiverSend@6a2c5b5c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:407
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitializedLexicallyBound@673ecb6c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#intFromString:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitializedReceiverSend@76e3cc49                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:252
[truffle]   rewrite UninitMsgSend(#numIterations:)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:186
[truffle]   rewrite UninitializedReceiverSend@2500effb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:186
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:187
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitializedReceiverSend@126d2775                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitMsgSend(#warmUp:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:188
[truffle]   rewrite UninitializedReceiverSend@7bec5783                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:188
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:189
[truffle]   rewrite UninitMsgSend(#at:)                                |From M MessageSendNode$UninitializedMessageSendNode |To M EagerBinaryPrimitiveNode               |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitMsgSend(#asInteger)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitializedReceiverSend@17983065                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitMsgSend(#innerIterations:)                   |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:190
[truffle]   rewrite UninitializedReceiverSend@6c35eb6c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Harness.ns:190
IfSumGreaterNode: unwrapReceiver(condition) expected: DoubleLiteralNode, actual: UninitializedMessageSendNode level: 7
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To M EagerUnaryPrimitiveNode                |Reason unknown at Harness.ns:191
[truffle]   rewrite UninitMsgSend(#runBenchmark)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:203
[truffle]   rewrite UninitializedReceiverSend@241d473b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:203
[truffle]   rewrite UninitMsgSend(#benchmarkSuite)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitializedLexicallyBound@72d050c5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitializedReceiverSend@31fdbb78                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:106
[truffle]   rewrite UninitMsgSend(#Json)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:792
[truffle]   rewrite UninitializedLexicallyBound@23dad1b8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:792
[truffle]   rewrite UninitMsgSend(#Benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:13
[truffle]   rewrite UninitializedLexicallyBound@6db07e67               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Json.ns:13
[truffle]   rewrite UninitMsgSend(#new)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:792
[truffle]   rewrite UninitializedReceiverSend@1d164d6c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:792
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:13
[truffle]   rewrite UninitializedLexicallyBound@34ce4d59               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:13
[truffle]   rewrite UninitMsgSend(#name)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedLexicallyBound@5ae35ee1               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitMsgSend(#print)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:108
[truffle]   rewrite UninitializedReceiverSend@753115fc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:108
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedLexicallyBound@54e212ec               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitMsgSend(#printString:)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:420
[truffle]   rewrite UninitializedReceiverSend@128029ac                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:420
Starting Json benchmark ... [truffle]   rewrite UninitMsgSend(#doWarmup:)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:110
[truffle]   rewrite UninitializedLexicallyBound@2f371808               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:110
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#warmUp)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitializedLexicallyBound@1e570de2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:119
[truffle]   rewrite UninitMsgSend(#println)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:120
[truffle]   rewrite UninitializedReceiverSend@45d9c1c2                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:120
[truffle]   rewrite ImplicitSend(#vmMirror)                            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#vmMirror)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@79a23537               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#asString)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedLexicallyBound@4d3d9284               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitMsgSend(#printNewline:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Kernel.ns:71
[truffle]   rewrite UninitializedReceiverSend@6ba3aedc                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:71

[truffle]   rewrite UninitMsgSend(#benchmarkSuite)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@607fa5bb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#newInstance)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedReceiverSend@89c2f0e                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite ClassSlotAccessNode@2914252b                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Json.ns:792
[truffle]   rewrite UninitializedLexicallyBound@5fb7ab9b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:792
[truffle]   rewrite UninitMsgSend(#doRuns:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitializedLexicallyBound@42789fab               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:111
[truffle]   rewrite UninitMsgSend(#numIterations)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitializedLexicallyBound@2bf52cb5               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:156
[truffle]   rewrite UninitMsgSend(#measure:)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:157
[truffle]   rewrite UninitializedLexicallyBound@23c0699d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Harness.ns:157
[truffle]   rewrite ImplicitSend(#system)                              |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitMsgSend(#system)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:144
[truffle]   rewrite UninitializedLexicallyBound@4149f50d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Harness.ns:144
IncrementOperationNode: exp instanceof EagerBinaryPrimitiveNode, actual: TicksPrimNodeGen level: 5
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#innerIterations)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@65f4b627               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#numThreads)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedLexicallyBound@6b1bc609               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitMsgSend(#innerBenchmarkLoop:numThreads:)     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:145
[truffle]   rewrite UninitializedReceiverSend@793984dd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Harness.ns:145
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#benchmark)                          |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Harness.ns:34
[truffle]   rewrite UninitializedLexicallyBound@39f8a8df               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Harness.ns:34
[truffle]   rewrite ImplicitSend(#JsonParser)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#JsonParser)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitializedLexicallyBound@c661a67                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#Object)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:31
[truffle]   rewrite UninitializedLexicallyBound@394c685a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:31
[truffle]   rewrite ImplicitSend(#Json)                                |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#Json)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitializedLexicallyBound@4751a9fc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#RapBenchmarkMinified)               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitializedReceiverSend@5f7b580e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#with:)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:15
[truffle]   rewrite UninitializedReceiverSend@6ff52baf                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Json.ns:15
[truffle]   rewrite UninitMsgSend(#initializer`with:)                  |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:31
[truffle]   rewrite UninitializedLexicallyBound@310d5721               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at Json.ns:31
[truffle]   rewrite UninitMsgSend(#initializer`new)                    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Json.ns:31
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Json.ns:31
